            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2444980.500000000, A.D. 1982-Jan-11 00:00:00.0000, -1.382126370722306E+09, -4.033028439085280E+08,  6.197186893896593E+07,  2.191197355632447E+00, -9.289073706276536E+00,  7.487098870994258E-02,
2444981.500000000, A.D. 1982-Jan-12 00:00:00.0000, -1.381936831046651E+09, -4.041053726642820E+08,  6.197833847210273E+07,  2.196345996884166E+00, -9.288007043581745E+00,  7.489591480867297E-02,
2444982.500000000, A.D. 1982-Jan-13 00:00:00.0000, -1.381746833452915E+09, -4.049078119108316E+08,  6.198481030948827E+07,  2.201785373453547E+00, -9.286966373799398E+00,  7.490671949301175E-02,
2444983.500000000, A.D. 1982-Jan-14 00:00:00.0000, -1.381556354795141E+09, -4.057101579661968E+08,  6.199128040331614E+07,  2.207477828931002E+00, -9.285817207336803E+00,  7.483928027617370E-02,
2444984.500000000, A.D. 1982-Jan-15 00:00:00.0000, -1.381365380509147E+09, -4.065123959841777E+08,  6.199773978892238E+07,  2.213236201867145E+00, -9.284496482549862E+00,  7.467702270558529E-02,
2444985.500000000, A.D. 1982-Jan-16 00:00:00.0000, -1.381173903211332E+09, -4.073145134408777E+08,  6.200418139236720E+07,  2.219104395537788E+00, -9.282983160401809E+00,  7.440669343438033E-02,
2444986.500000000, A.D. 1982-Jan-17 00:00:00.0000, -1.380981924002048E+09, -4.081164900433365E+08,  6.201059489875856E+07,  2.224834582080931E+00, -9.281284444031025E+00,  7.405408356559917E-02,
2444987.500000000, A.D. 1982-Jan-18 00:00:00.0000, -1.380789450761576E+09, -4.089183176042880E+08,  6.201697702897424E+07,  2.230566582525482E+00, -9.279498233678682E+00,  7.365936875629675E-02,
2444988.500000000, A.D. 1982-Jan-19 00:00:00.0000, -1.380596487552867E+09, -4.097199809476297E+08,  6.202332045061837E+07,  2.236134156723793E+00, -9.277509447301805E+00,  7.317613963138081E-02,
2444989.500000000, A.D. 1982-Jan-20 00:00:00.0000, -1.380403053323058E+09, -4.105214683618163E+08,  6.202962108004379E+07,  2.241450965142717E+00, -9.275436936844761E+00,  7.267582839407227E-02,
2444990.500000000, A.D. 1982-Jan-21 00:00:00.0000, -1.380209171312763E+09, -4.113227804837245E+08,  6.203588157570317E+07,  2.246551003499125E+00, -9.273476915658851E+00,  7.225580297731904E-02,
2444991.500000000, A.D. 1982-Jan-22 00:00:00.0000, -1.380014851628910E+09, -4.121239255007262E+08,  6.204210733456738E+07,  2.251555502782840E+00, -9.271552167131420E+00,  7.186499550666969E-02,
2444992.500000000, A.D. 1982-Jan-23 00:00:00.0000, -1.379820107567646E+09, -4.129249097017372E+08,  6.204830297558595E+07,  2.256415370711426E+00, -9.269789932450106E+00,  7.157400828004379E-02,
2444993.500000000, A.D. 1982-Jan-24 00:00:00.0000, -1.379624941432318E+09, -4.137257463190022E+08,  6.205447577980235E+07,  2.261294637076113E+00, -9.268095808085008E+00,  7.131754076455454E-02,
2444994.500000000, A.D. 1982-Jan-25 00:00:00.0000, -1.379429359660142E+09, -4.145264419158552E+08,  6.206062977343851E+07,  2.266066353470335E+00, -9.266562345975995E+00,  7.115563933991575E-02,
2444995.500000000, A.D. 1982-Jan-26 00:00:00.0000, -1.379233364070592E+09, -4.153270142725847E+08,  6.206677449068399E+07,  2.270891593136339E+00, -9.265248347879981E+00,  7.110326630111086E-02,
2444996.500000000, A.D. 1982-Jan-27 00:00:00.0000, -1.379036942036352E+09, -4.161274817490277E+08,  6.207291830427319E+07,  2.275965592095775E+00, -9.264093602736947E+00,  7.111135747550623E-02,
2444997.500000000, A.D. 1982-Jan-28 00:00:00.0000, -1.378840073185116E+09, -4.169278480578893E+08,  6.207906131105044E+07,  2.281189316330295E+00, -9.262910886037353E+00,  7.109072243730497E-02,
2444998.500000000, A.D. 1982-Jan-29 00:00:00.0000, -1.378642746240684E+09, -4.177281160960431E+08,  6.208520399153562E+07,  2.286624634766917E+00, -9.261797789931931E+00,  7.108799822387546E-02,
2444999.500000000, A.D. 1982-Jan-30 00:00:00.0000, -1.378444940700552E+09, -4.185282818510177E+08,  6.209134240167868E+07,  2.292214140892017E+00, -9.260548256852474E+00,  7.099943522423802E-02,
2445000.500000000, A.D. 1982-Jan-31 00:00:00.0000, -1.378246646865333E+09, -4.193283375222617E+08,  6.209747165187664E+07,  2.297951912810880E+00, -9.259232729859058E+00,  7.086525112284914E-02,
2445001.500000000, A.D. 1982-Feb-01 00:00:00.0000, -1.378047850915563E+09, -4.201282715653953E+08,  6.210358461128335E+07,  2.303815831386459E+00, -9.257717730090217E+00,  7.061643668511852E-02,
2445002.500000000, A.D. 1982-Feb-02 00:00:00.0000, -1.377848547564501E+09, -4.209280631690569E+08,  6.210967013067468E+07,  2.309659875028887E+00, -9.255921490550204E+00,  7.022621000958829E-02,
