            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2455535.500000000, A.D. 2010-Dec-05 00:00:00.0000,  7.370381031907775E+08,  6.537813830282646E+07, -1.677607881524363E+07, -1.311642342305641E+00,  1.363873014610824E+01, -2.723471764015084E-02,
2455536.500000000, A.D. 2010-Dec-06 00:00:00.0000,  7.369238773335931E+08,  6.655641040681832E+07, -1.677841245416493E+07, -1.332215448011221E+00,  1.363699523884155E+01, -2.674880754738407E-02,
2455537.500000000, A.D. 2010-Dec-07 00:00:00.0000,  7.368077541502163E+08,  6.773458234149197E+07, -1.678070419824363E+07, -1.355483844546256E+00,  1.363415177024816E+01, -2.634581434274086E-02,
2455538.500000000, A.D. 2010-Dec-08 00:00:00.0000,  7.366898328400226E+08,  6.891244330689579E+07, -1.678296065001152E+07, -1.374689304395704E+00,  1.363234337416623E+01, -2.585005461514900E-02,
2455539.500000000, A.D. 2010-Dec-09 00:00:00.0000,  7.365700877991323E+08,  7.009016596025980E+07, -1.678517557566115E+07, -1.396285186546528E+00,  1.362902738298810E+01, -2.543400709923826E-02,
2455540.500000000, A.D. 2010-Dec-10 00:00:00.0000,  7.364486185237666E+08,  7.126767065299937E+07, -1.678735003506587E+07, -1.416618470357425E+00,  1.362824648681777E+01, -2.490898087985194E-02,
2455541.500000000, A.D. 2010-Dec-11 00:00:00.0000,  7.363253111499666E+08,  7.244497902591844E+07, -1.678948506789795E+07, -1.436444220885156E+00,  1.362462885229612E+01, -2.448211948987566E-02,
2455542.500000000, A.D. 2010-Dec-12 00:00:00.0000,  7.362003282273418E+08,  7.362218133049285E+07, -1.679157507570373E+07, -1.457912740956096E+00,  1.362483468419001E+01, -2.393434170717956E-02,
2455543.500000000, A.D. 2010-Dec-13 00:00:00.0000,  7.360734550654188E+08,  7.479922531317593E+07, -1.679362425934260E+07, -1.478424442291923E+00,  1.362234791236088E+01, -2.346454496693884E-02,
2455544.500000000, A.D. 2010-Dec-14 00:00:00.0000,  7.359447199816978E+08,  7.597613557907137E+07, -1.679563136724967E+07, -1.501553287576134E+00,  1.361958471670415E+01, -2.304643258239469E-02,
2455545.500000000, A.D. 2010-Dec-15 00:00:00.0000,  7.358141802421170E+08,  7.715269646888207E+07, -1.679760382834553E+07, -1.520369368440224E+00,  1.361694546407583E+01, -2.256644495834337E-02,
2455546.500000000, A.D. 2010-Dec-16 00:00:00.0000,  7.356818611698737E+08,  7.832909812880747E+07, -1.679953419398840E+07, -1.541901113886432E+00,  1.361365171731989E+01, -2.214072520925736E-02,
2455547.500000000, A.D. 2010-Dec-17 00:00:00.0000,  7.355478366278620E+08,  7.950524860330817E+07, -1.680142431401522E+07, -1.561537134198373E+00,  1.361259354009988E+01, -2.160750679850398E-02,
2455548.500000000, A.D. 2010-Dec-18 00:00:00.0000,  7.354119998301220E+08,  8.068121285030115E+07, -1.680327357779494E+07, -1.581535884197308E+00,  1.360883464758916E+01, -2.118049991131610E-02,
2455549.500000000, A.D. 2010-Dec-19 00:00:00.0000,  7.352745183166625E+08,  8.185704430647521E+07, -1.680507775018860E+07, -1.602283533444576E+00,  1.360923717203301E+01, -2.060916884868913E-02,
2455550.500000000, A.D. 2010-Dec-20 00:00:00.0000,  7.351351577884582E+08,  8.303274624607171E+07, -1.680683932181023E+07, -1.622917085958009E+00,  1.360668844487784E+01, -2.013592065778003E-02,
2455551.500000000, A.D. 2010-Dec-21 00:00:00.0000,  7.349939512796663E+08,  8.420832846899712E+07, -1.680855740573923E+07, -1.646113249625658E+00,  1.360456326476558E+01, -1.968754656232097E-02,
2455552.500000000, A.D. 2010-Dec-22 00:00:00.0000,  7.348508957219362E+08,  8.538357177240643E+07, -1.681024039723960E+07, -1.665188201976695E+00,  1.360147084732802E+01, -1.921997312320833E-02,
2455553.500000000, A.D. 2010-Dec-23 00:00:00.0000,  7.347060562067059E+08,  8.655865461838074E+07, -1.681188077100413E+07, -1.687198607101579E+00,  1.359843439353649E+01, -1.878416269863781E-02,
