            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445404.500000000, A.D. 1983-Mar-11 00:00:00.0000, -1.133543355644144E+09, -2.593907888055102E+09,  5.070721144053102E+06,  6.189038895668391E+00, -3.045225221045194E+00, -9.165347047552630E-02,
2445405.500000000, A.D. 1983-Mar-12 00:00:00.0000, -1.133008595787332E+09, -2.594170938442714E+09,  5.062808289677382E+06,  6.189708929490070E+00, -3.043919452796674E+00, -9.155116244821881E-02,
2445406.500000000, A.D. 1983-Mar-13 00:00:00.0000, -1.132473776846724E+09, -2.594433877913072E+09,  5.054892057029605E+06,  6.190298104681515E+00, -3.042629068671998E+00, -9.169002926773073E-02,
2445407.500000000, A.D. 1983-Mar-14 00:00:00.0000, -1.131938911814332E+09, -2.594696703798659E+09,  5.046971412062168E+06,  6.190885964202037E+00, -3.041315211293486E+00, -9.166682911762658E-02,
2445408.500000000, A.D. 1983-Mar-15 00:00:00.0000, -1.131403992431306E+09, -2.594959418302296E+09,  5.039043388816714E+06,  6.191443594026710E+00, -3.040028752395354E+00, -9.188371082296198E-02,
2445409.500000000, A.D. 1983-Mar-16 00:00:00.0000, -1.130869042010254E+09, -2.595222017148595E+09,  5.031101593526244E+06,  6.191670287764939E+00, -3.038633883566474E+00, -9.184350029505417E-02,
2445410.500000000, A.D. 1983-Mar-17 00:00:00.0000, -1.130334056746509E+09, -2.595484496376671E+09,  5.023180594835043E+06,  6.192318005991363E+00, -3.037298203807894E+00, -9.157248944724783E-02,
2445411.500000000, A.D. 1983-Mar-18 00:00:00.0000, -1.129799011720062E+09, -2.595746863210054E+09,  5.015267782803416E+06,  6.192935231511988E+00, -3.035997447841058E+00, -9.159946158604160E-02,
2445412.500000000, A.D. 1983-Mar-19 00:00:00.0000, -1.129263919572468E+09, -2.596009115411529E+09,  5.007358966153622E+06,  6.193507518190478E+00, -3.034661883036961E+00, -9.144232308388811E-02,
2445413.500000000, A.D. 1983-Mar-20 00:00:00.0000, -1.128728766815492E+09, -2.596271255158163E+09,  4.999459744652033E+06,  6.194253156963770E+00, -3.033388622008759E+00, -9.146496525250702E-02,
2445414.500000000, A.D. 1983-Mar-21 00:00:00.0000, -1.128193559188261E+09, -2.596533283106659E+09,  4.991556674452543E+06,  6.194831454349341E+00, -3.032070689328505E+00, -9.143097287497870E-02,
2445415.500000000, A.D. 1983-Mar-22 00:00:00.0000, -1.127658290691215E+09, -2.596795199205552E+09,  4.983659651019812E+06,  6.195680777928981E+00, -3.030820198221440E+00, -9.144579518441498E-02,
2445416.500000000, A.D. 1983-Mar-23 00:00:00.0000, -1.127122955409114E+09, -2.597057008597200E+09,  4.975740898270965E+06,  6.196222358654207E+00, -3.029555762305770E+00, -9.184754492915959E-02,
2445417.500000000, A.D. 1983-Mar-24 00:00:00.0000, -1.126587589593885E+09, -2.597318703024177E+09,  4.967802746487379E+06,  6.196552285578402E+00, -3.028188102403200E+00, -9.184781281969534E-02,
2445418.500000000, A.D. 1983-Mar-25 00:00:00.0000, -1.126052183579004E+09, -2.597580281350435E+09,  4.959868656239271E+06,  6.197105858199647E+00, -3.026870940219294E+00, -9.185401705898988E-02,
2445419.500000000, A.D. 1983-Mar-26 00:00:00.0000, -1.125516736726559E+09, -2.597841744780632E+09,  4.951930698881626E+06,  6.197490077370985E+00, -3.025512777491952E+00, -9.182934040460555E-02,
