            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2451265.500000000, A.D. 1999-Mar-28 00:00:00.0000, -2.995566794444859E+09, -8.553788170182583E+09,  6.200842761189445E+09, -2.155676511072892E+00, -1.392888765715279E+01,  1.006238000148321E+01,
2451266.500000000, A.D. 1999-Mar-29 00:00:00.0000, -2.995753043764762E+09, -8.554991622868940E+09,  6.201712148509028E+09, -2.155650340025571E+00, -1.392881341911498E+01,  1.006232647270167E+01,
2451267.500000000, A.D. 1999-Mar-30 00:00:00.0000, -2.995939290823871E+09, -8.556195069141967E+09,  6.202581531204336E+09, -2.155624177859580E+00, -1.392873920054103E+01,  1.006227295809190E+01,
2451268.500000000, A.D. 1999-Mar-31 00:00:00.0000, -2.996125535622952E+09, -8.557398509003354E+09,  6.203450909276594E+09, -2.155598024570300E+00, -1.392866500143295E+01,  1.006221945764884E+01,
2451269.500000000, A.D. 1999-Apr-01 00:00:00.0000, -2.996311778162772E+09, -8.558601942454775E+09,  6.204320282727025E+09, -2.155571880150216E+00, -1.392859082181098E+01,  1.006216597136745E+01,
2451270.500000000, A.D. 1999-Apr-02 00:00:00.0000, -2.996498018444095E+09, -8.559805369497926E+09,  6.205189651556854E+09, -2.155545744586804E+00, -1.392851666170051E+01,  1.006211249924281E+01,
2451271.500000000, A.D. 1999-Apr-03 00:00:00.0000, -2.996684256467690E+09, -8.561008790134482E+09,  6.206059015767303E+09, -2.155519617881282E+00, -1.392844252110939E+01,  1.006205904126979E+01,
2451272.500000000, A.D. 1999-Apr-04 00:00:00.0000, -2.996870492234321E+09, -8.562212204366137E+09,  6.206928375359594E+09, -2.155493500026925E+00, -1.392836840001544E+01,  1.006200559744329E+01,
2451273.500000000, A.D. 1999-Apr-05 00:00:00.0000, -2.997056725744750E+09, -8.563415612194564E+09,  6.207797730334949E+09, -2.155467391024212E+00, -1.392829429837498E+01,  1.006195216775830E+01,
2451274.500000000, A.D. 1999-Apr-06 00:00:00.0000, -2.997242956999744E+09, -8.564619013621451E+09,  6.208667080694589E+09, -2.155441290875092E+00, -1.392822021614444E+01,  1.006189875220989E+01,
2451275.500000000, A.D. 1999-Apr-07 00:00:00.0000, -2.997429186000068E+09, -8.565822408648474E+09,  6.209536426439737E+09, -2.155415199578332E+00, -1.392814615331167E+01,  1.006184535079318E+01,
2451276.500000000, A.D. 1999-Apr-08 00:00:00.0000, -2.997615412746486E+09, -8.567025797277304E+09,  6.210405767571611E+09, -2.155389117126290E+00, -1.392807210991239E+01,  1.006179196350332E+01,
2451277.500000000, A.D. 1999-Apr-09 00:00:00.0000, -2.997801637239762E+09, -8.568229179509628E+09,  6.211275104091437E+09, -2.155363043506586E+00, -1.392799808600396E+01,  1.006173859033529E+01,
