            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2448101.500000000, A.D. 1990-Jul-29 00:00:00.0000,  6.397981995819982E+04,  6.401857653491538E+04, -6.977054606598762E+03,  8.618195615547424E-03,  3.208875879800963E-03, -1.570416202224660E-04,
2448102.500000000, A.D. 1990-Jul-30 00:00:00.0000,  6.472421652754254E+04,  6.429649860893972E+04, -6.990619855958455E+03,  8.613199433159666E-03,  3.224508607951369E-03, -1.569685302632597E-04,
2448103.500000000, A.D. 1990-Jul-31 00:00:00.0000,  6.546817958820432E+04,  6.457577216313700E+04, -7.004178723044199E+03,  8.608160472502992E-03,  3.240160107614230E-03, -1.568938579369096E-04,
2448104.500000000, A.D. 1990-Aug-01 00:00:00.0000,  6.621170538767244E+04,  6.485639880801736E+04, -7.017731064976884E+03,  8.603077432805546E-03,  3.255830091554494E-03, -1.568174626511789E-04,
2448105.500000000, A.D. 1990-Aug-02 00:00:00.0000,  6.695479006286377E+04,  6.513838012311087E+04, -7.031276727263157E+03,  8.597949057063469E-03,  3.271518132133062E-03, -1.567392161337341E-04,
2448106.500000000, A.D. 1990-Aug-03 00:00:00.0000,  6.769742964432659E+04,  6.542171764541067E+04, -7.044815544854038E+03,  8.592774141471351E-03,  3.287223674466831E-03, -1.566590022798802E-04,
2448107.500000000, A.D. 1990-Aug-04 00:00:00.0000,  6.843962006118518E+04,  6.570641285892000E+04, -7.058347343186520E+03,  8.587551543244020E-03,  3.302946048824002E-03, -1.565767169182317E-04,
2448108.500000000, A.D. 1990-Aug-05 00:00:00.0000,  6.918135714670178E+04,  6.599246718523797E+04, -7.071871939202381E+03,  8.582280187126892E-03,  3.318684482280089E-03, -1.564922675195244E-04,
2448109.500000000, A.D. 1990-Aug-06 00:00:00.0000,  6.992263664435336E+04,  6.627988197512229E+04, -7.085389142340060E+03,  8.576959070842896E-03,  3.334438109686130E-03, -1.564055728671178E-04,
2448110.500000000, A.D. 1990-Aug-07 00:00:00.0000,  7.066345421434069E+04,  6.656865850097220E+04, -7.098898755496910E+03,  8.571587269681344E-03,  3.350205984013094E-03, -1.563165627028545E-04,
2448111.500000000, A.D. 1990-Aug-08 00:00:00.0000,  7.140380544046292E+04,  6.685879795018052E+04, -7.112400575960131E+03,  8.566163940398384E-03,  3.365987086135377E-03, -1.562251773587768E-04,
2448112.500000000, A.D. 1990-Aug-09 00:00:00.0000,  7.214368583730473E+04,  6.715030141930853E+04, -7.125894396305684E+03,  8.560688324569465E-03,  3.381780334101673E-03, -1.561313673837735E-04,
2448113.500000000, A.D. 1990-Aug-10 00:00:00.0000,  7.288309085769345E+04,  6.744316990904461E+04, -7.139380005264651E+03,  8.555159751507160E-03,  3.397584592055170E-03, -1.560350931623761E-04,
2448114.500000000, A.D. 1990-Aug-11 00:00:00.0000,  7.362201590039300E+04,  6.773740431992040E+04, -7.152857188556507E+03,  8.549577640832879E-03,  3.413398678802321E-03, -1.559363245339394E-04,
