            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2457468.500000000, A.D. 2016-Mar-21 00:00:00.0000,  4.195062046686265E+09, -1.576736153325634E+09, -6.420961886883295E+07,  1.875739690127487E+00,  5.119315991455757E+00, -1.490761485862644E-01,
2457469.500000000, A.D. 2016-Mar-22 00:00:00.0000,  4.195224063500273E+09, -1.576293822899472E+09, -6.422246800684559E+07,  1.874774299990550E+00,  5.119928898855450E+00, -1.483485739480581E-01,
2457470.500000000, A.D. 2016-Mar-23 00:00:00.0000,  4.195386032408497E+09, -1.575851419445820E+09, -6.423526338075650E+07,  1.874634559996464E+00,  5.120881309735255E+00, -1.479508935350671E-01,
2457471.500000000, A.D. 2016-Mar-24 00:00:00.0000,  4.195548012789756E+09, -1.575408947804154E+09, -6.424805590882003E+07,  1.874910179874733E+00,  5.121393062467643E+00, -1.482875028782522E-01,
2457472.500000000, A.D. 2016-Mar-25 00:00:00.0000,  4.195710004126122E+09, -1.574966465582143E+09, -6.426089872862720E+07,  1.874759620708346E+00,  5.121141465817349E+00, -1.490003970932543E-01,
2457473.500000000, A.D. 2016-Mar-26 00:00:00.0000,  4.195871946541462E+09, -1.574524023349873E+09, -6.427379202733314E+07,  1.873783818576792E+00,  5.120596283726154E+00, -1.493409200187055E-01,
2457474.500000000, A.D. 2016-Mar-27 00:00:00.0000,  4.196033782963717E+09, -1.574081612142921E+09, -6.428668284737837E+07,  1.872440454652661E+00,  5.120532045639577E+00, -1.489469971826152E-01,
2457475.500000000, A.D. 2016-Mar-28 00:00:00.0000,  4.196195518378005E+09, -1.573639172771632E+09, -6.429952006832409E+07,  1.871568836157436E+00,  5.121223910493789E+00, -1.482191122073202E-01,
2457476.500000000, A.D. 2016-Mar-29 00:00:00.0000,  4.196357214649284E+09, -1.573196657279878E+09, -6.431230748489702E+07,  1.871518441985369E+00,  5.122161942023004E+00, -1.479044990555332E-01,
2457477.500000000, A.D. 2016-Mar-30 00:00:00.0000,  4.196518926287892E+09, -1.572754078741216E+09, -6.432509986694264E+07,  1.871786081316176E+00,  5.122580560635607E+00, -1.483212944372942E-01,
2457478.500000000, A.D. 2016-Mar-31 00:00:00.0000,  4.196680643852542E+09, -1.572311497689653E+09, -6.433794609243774E+07,  1.871538371411915E+00,  5.122253423597346E+00, -1.490282320702403E-01,
2457479.500000000, A.D. 2016-Apr-01 00:00:00.0000,  4.196842303753538E+09, -1.571868959275984E+09, -6.435083840071833E+07,  1.870476972095368E+00,  5.121728370919315E+00, -1.492828294707140E-01,
2457480.500000000, A.D. 2016-Apr-02 00:00:00.0000,  4.197003854270093E+09, -1.571426446397078E+09, -6.436372044951117E+07,  1.869148301592282E+00,  5.121758691960426E+00, -1.488122114535262E-01,
2457481.500000000, A.D. 2016-Apr-03 00:00:00.0000,  4.197165309248126E+09, -1.570983897454929E+09, -6.437654581139851E+07,  1.868376274722802E+00,  5.122521019051463E+00, -1.480964848504680E-01,
2457482.500000000, A.D. 2016-Apr-04 00:00:00.0000,  4.197326733722857E+09, -1.570541270316351E+09, -6.438932617937338E+07,  1.868406831161394E+00,  5.123431910080952E+00, -1.478702487849861E-01,
2457483.500000000, A.D. 2016-Apr-05 00:00:00.0000,  4.197488176392711E+09, -1.570098586063358E+09, -6.440211922595429E+07,  1.868652596424774E+00,  5.123753616313932E+00, -1.483598685468319E-01,
2457484.500000000, A.D. 2016-Apr-06 00:00:00.0000,  4.197649619057195E+09, -1.569655907108886E+09, -6.441496872261012E+07,  1.868302767894164E+00,  5.123360064803864E+00, -1.490484602219457E-01,
2457485.500000000, A.D. 2016-Apr-07 00:00:00.0000,  4.197810995513816E+09, -1.569213272403092E+09, -6.442785909523678E+07,  1.867164886977604E+00,  5.122867697759376E+00, -1.492125773638420E-01,
2457486.500000000, A.D. 2016-Apr-08 00:00:00.0000,  4.197972260287976E+09, -1.568770656999525E+09, -6.444073159277940E+07,  1.865864645507174E+00,  5.122995526677323E+00, -1.486732748240391E-01,
2457487.500000000, A.D. 2016-Apr-09 00:00:00.0000,  4.198133435846199E+09, -1.568327997957823E+09, -6.445354528546286E+07,  1.865196305020519E+00,  5.123818595796575E+00, -1.479819651475018E-01,
2457488.500000000, A.D. 2016-Apr-10 00:00:00.0000,  4.198294589267853E+09, -1.567885259697255E+09, -6.446631956198525E+07,  1.865298015001869E+00,  5.124690048175347E+00, -1.478478857157868E-01,
2457489.500000000, A.D. 2016-Apr-11 00:00:00.0000,  4.198455762596994E+09, -1.567442470943937E+09, -6.447911399842703E+07,  1.865508390611230E+00,  5.124912736080373E+00, -1.484017055065350E-01,
2457490.500000000, A.D. 2016-Apr-12 00:00:00.0000,  4.198616929189425E+09, -1.566999694910022E+09, -6.449196650136447E+07,  1.865053242090886E+00,  5.124463040906474E+00, -1.490598791365452E-01,
2457491.500000000, A.D. 2016-Apr-13 00:00:00.0000,  4.198778021375921E+09, -1.566556963670628E+09, -6.450485395282912E+07,  1.863849315622796E+00,  5.124015345742835E+00, -1.491305275429273E-01,
2457492.500000000, A.D. 2016-Apr-14 00:00:00.0000,  4.198939000714826E+09, -1.566114244867366E+09, -6.451771621091604E+07,  1.862590743594780E+00,  5.124241939238702E+00, -1.485317402730464E-01,
2457493.500000000, A.D. 2016-Apr-15 00:00:00.0000,  4.199099897903728E+09, -1.565671475306644E+09, -6.453051855261755E+07,  1.862028385687891E+00,  5.125114972251298E+00, -1.478766825171516E-01,
2457494.500000000, A.D. 2016-Apr-16 00:00:00.0000,  4.199260780904974E+09, -1.565228626576393E+09, -6.454328772667396E+07,  1.862190217774323E+00,  5.125935364140138E+00, -1.478369413264078E-01,
2457495.500000000, A.D. 2016-Apr-17 00:00:00.0000,  4.199421684380739E+09, -1.564785734550257E+09, -6.455608418046987E+07,  1.862352298815943E+00,  5.126058634023734E+00, -1.484452249817139E-01,
2457496.500000000, A.D. 2016-Apr-18 00:00:00.0000,  4.199582573705025E+09, -1.564342862145791E+09, -6.456893929890919E+07,  1.861790448482614E+00,  5.125564031312106E+00, -1.490614349083732E-01,
2457497.500000000, A.D. 2016-Apr-19 00:00:00.0000,  4.199743380913066E+09, -1.563900034007865E+09, -6.458182282053995E+07,  1.860532053556078E+00,  5.125172215598981E+00, -1.490372463493297E-01,
2457498.500000000, A.D. 2016-Apr-20 00:00:00.0000,  4.199904075261164E+09, -1.563457210925585E+09, -6.459467425446451E+07,  1.859327666653032E+00,  5.125497114375205E+00, -1.483892055696976E-01,
2457499.500000000, A.D. 2016-Apr-21 00:00:00.0000,  4.200064695146068E+09, -1.563014330545876E+09, -6.460746568628848E+07,  1.858871751855208E+00,  5.126408462401026E+00, -1.477816074042946E-01,
